Dataset,ChunkIndex,CompressionImprovementPct,MaxBitWidth,MinBitWidth,MaxMinBitWidthDiff,BitWidthMean,BitWidthVar,BitWidthStd,BitWidthDiffAbsMean,BitWidthMedian,BitWidthP90,BitWidthChangeCount,BitWidthRunMean,ZeroFrac
Food-price.csv,114,0.8166598611678236,21.0,1.0,20.0,18.2392578125,2.041388511657715,1.428771679330786,0.1378299120234604,18.0,20.0,96,10.556701030927835,9.765625E-4
Food-price.csv,115,0.7590132827324478,22.0,1.0,21.0,19.5751953125,2.4943456649780273,1.5793497601791782,0.17790811339198437,20.0,21.0,130,7.816793893129771,9.765625E-4
Food-price.csv,116,0.6092607636068237,22.0,1.0,21.0,18.1484375,5.10101318359375,2.2585422696052757,0.20430107526881722,18.0,21.0,126,8.062992125984252,0.0029296875
Food-price.csv,117,1.089588377723971,21.0,1.0,20.0,18.4736328125,1.9289922714233398,1.3888816621380455,0.12121212121212122,19.0,20.0,89,11.377777777777778,9.765625E-4
Food-price.csv,118,1.0380622837370241,22.0,1.0,21.0,19.4443359375,2.647292137145996,1.627050133568722,0.11632453567937438,20.0,21.0,78,12.962025316455696,9.765625E-4
Food-price.csv,119,0.31620553359683795,23.0,1.0,22.0,18.68359375,5.8784027099609375,2.424541752571182,0.17790811339198437,19.0,21.0,120,8.462809917355372,0.0107421875
Food-price.csv,120,1.4700193423597678,22.0,1.0,21.0,19.306640625,2.1930809020996094,1.4809054332061886,0.13391984359726294,20.0,21.0,90,11.252747252747254,9.765625E-4
Food-price.csv,121,0.9218436873747495,21.0,1.0,20.0,18.380859375,1.8256492614746094,1.3511658896947516,0.23558162267839688,18.0,20.0,182,5.595628415300546,9.765625E-4
Food-price.csv,122,0.702576112412178,22.0,1.0,21.0,19.068359375,5.188686370849609,2.2778688221338843,0.13391984359726294,20.0,21.0,89,11.377777777777778,0.001953125
Food-price.csv,123,1.1613438407299876,21.0,1.0,20.0,17.9013671875,4.22952938079834,2.056581965494772,0.13196480938416422,18.0,20.0,84,12.047058823529412,0.0078125
Food-price.csv,124,1.0328997704667178,22.0,1.0,21.0,19.4140625,1.83245849609375,1.3536833071637362,0.18670576735092864,20.0,21.0,140,7.26241134751773,9.765625E-4
Food-price.csv,125,0.9334415584415584,21.0,1.0,20.0,18.4130859375,1.906508445739746,1.3807637182877257,0.11925708699902249,18.0,20.0,83,12.19047619047619,9.765625E-4
Food-price.csv,126,0.975800156128025,22.0,1.0,21.0,19.0283203125,2.5353307723999023,1.5922722042414426,0.1739980449657869,19.0,21.0,124,8.192,9.765625E-4
Food-price.csv,127,0.6841046277665996,21.0,1.0,20.0,18.337890625,2.3350486755371094,1.5280866060328875,0.23069403714565004,18.0,20.0,178,5.720670391061453,9.765625E-4
Food-price.csv,128,1.0309278350515463,22.0,1.0,21.0,18.86328125,3.0906829833984375,1.7580338402313072,0.09188660801564028,20.0,21.0,57,17.655172413793103,9.765625E-4
Food-price.csv,129,0.772499034376207,21.0,1.0,20.0,19.1943359375,2.719069480895996,1.6489601210750962,0.1906158357771261,20.0,21.0,144,7.062068965517241,0.001953125
Food-price.csv,130,0.0,23.0,1.0,22.0,18.91796875,3.3682708740234375,1.835284957172438,0.31378299120234604,19.0,21.0,170,5.988304093567251,0.0029296875
Food-price.csv,131,0.5645161290322581,22.0,1.0,21.0,18.2470703125,2.8715734481811523,1.694571759525442,0.21700879765395895,18.0,20.0,157,6.481012658227848,9.765625E-4
Food-price.csv,132,1.3276064037485358,22.0,1.0,21.0,19.1875,2.806640625,1.6753031442100264,0.08113391984359726,20.0,21.0,49,20.48,9.765625E-4
Food-price.csv,133,0.7908264136022143,22.0,1.0,21.0,18.7666015625,2.5734548568725586,1.604199132549497,0.198435972629521,19.0,21.0,164,6.206060606060606,9.765625E-4
Food-price.csv,134,1.2992125984251968,21.0,1.0,20.0,19.025390625,3.1809959411621094,1.7835346761871802,0.10654936461388075,20.0,21.0,63,16.0,9.765625E-4
Food-price.csv,135,0.6223259432127577,22.0,1.0,21.0,18.9521484375,2.7135305404663086,1.6472797395907923,0.23460410557184752,19.0,21.0,192,5.305699481865285,9.765625E-4
Food-price.csv,136,1.1750405186385737,21.0,1.0,20.0,18.4013671875,5.12699031829834,2.264285829637756,0.14760508308895406,19.0,21.0,67,15.058823529411764,0.00390625
Food-price.csv,137,0.754084625052367,21.0,1.0,20.0,17.689453125,2.7043418884277344,1.644488336361111,0.16129032258064516,18.0,20.0,135,7.529411764705882,9.765625E-4
Food-price.csv,138,0.8006099885627145,22.0,1.0,21.0,19.423828125,2.8613853454589844,1.6915629889126165,0.22189638318670576,20.0,21.0,150,6.781456953642384,9.765625E-4
Food-price.csv,139,1.0208248264597795,21.0,1.0,20.0,18.15625,1.6943359375,1.301666599978658,0.17888563049853373,18.0,20.0,132,7.6992481203007515,9.765625E-4
Food-price.csv,140,0.7338740826573967,22.0,1.0,21.0,19.2197265625,3.6890249252319336,1.9206834526365695,0.19257086999022482,20.0,21.0,129,7.876923076923077,9.765625E-4
Food-price.csv,141,0.631911532385466,22.0,1.0,21.0,18.72265625,2.2785491943359375,1.509486400844982,0.2130987292277615,19.0,21.0,171,5.953488372093023,9.765625E-4
Food-price.csv,142,0.65284178187404,22.0,1.0,21.0,19.23046875,6.7671966552734375,2.6013836040217977,0.16324535679374388,20.0,21.0,92,11.010752688172044,0.015625
Food-price.csv,143,0.671892497200448,26.0,1.0,25.0,19.767578125,11.135433197021484,3.336979651874054,0.2072336265884653,19.0,25.0,130,7.816793893129771,0.001953125
Food-price.csv,144,0.989345509893455,26.0,1.0,25.0,19.69921875,9.761093139648438,3.1242748182015676,0.11143695014662756,19.0,25.0,70,14.422535211267606,9.765625E-4
Food-price.csv,145,0.6480356419603078,22.0,1.0,21.0,18.306640625,3.0172996520996094,1.7370376081419796,0.198435972629521,18.0,20.0,163,6.2439024390243905,9.765625E-4
Food-price.csv,146,1.1275272161741836,22.0,1.0,21.0,19.224609375,3.2718162536621094,1.8088162575734743,0.11925708699902249,20.0,21.0,80,12.641975308641975,9.765625E-4
Food-price.csv,147,1.036682615629984,21.0,1.0,20.0,18.6435546875,1.2782201766967773,1.1305839980721368,0.1710654936461388,19.0,20.0,133,7.641791044776119,9.765625E-4
Food-price.csv,148,1.2860483242400624,22.0,1.0,21.0,19.068359375,5.176967620849609,2.2752950623709465,0.13196480938416422,20.0,21.0,69,14.628571428571428,0.0078125
Food-price.csv,149,0.6551059730250481,22.0,1.0,21.0,19.26953125,2.6461029052734375,1.626684636084523,0.20527859237536658,19.0,21.0,160,6.3602484472049685,9.765625E-4
Food-price.csv,150,0.2695417789757412,23.0,1.0,22.0,19.2294921875,2.774481773376465,1.665677571853708,0.1935483870967742,19.0,21.0,125,8.126984126984127,9.765625E-4
Food-price.csv,151,0.7179896290386917,22.0,1.0,21.0,18.46484375,4.5397796630859375,2.1306758700201063,0.2101661779081134,18.0,21.0,125,8.126984126984127,0.0029296875
Food-price.csv,152,0.902668759811617,21.0,1.0,20.0,18.806640625,2.5114402770996094,1.5847524340096812,0.22287390029325513,19.0,21.0,166,6.131736526946108,9.765625E-4
Food-price.csv,153,1.1128775834658187,21.0,1.0,20.0,18.7939453125,2.3940649032592773,1.547276608515516,0.10166177908113393,19.0,20.0,65,15.515151515151516,9.765625E-4
Food-price.csv,154,0.582977069568597,22.0,1.0,21.0,19.0732421875,2.892096519470215,1.700616511583436,0.1827956989247312,19.0,21.0,139,7.314285714285714,9.765625E-4
Food-price.csv,155,1.1618589743589745,21.0,1.0,20.0,18.62890625,2.0126800537109375,1.4186895550862908,0.1241446725317693,19.0,20.0,88,11.50561797752809,9.765625E-4
Food-price.csv,156,0.9280742459396751,21.0,1.0,20.0,19.095703125,4.244747161865234,2.0602784185311545,0.23264907135874877,20.0,21.0,140,7.26241134751773,0.0048828125
Food-price.csv,157,1.7156862745098038,21.0,1.0,20.0,18.2666015625,3.1681814193725586,1.7799385998883666,0.10263929618768329,19.0,20.0,72,14.027397260273972,9.765625E-4
Food-price.csv,158,0.658165364047717,22.0,1.0,21.0,17.9482421875,3.695563316345215,1.9223847992390115,0.1906158357771261,18.0,20.0,160,6.3602484472049685,0.001953125
Food-price.csv,159,0.9731413001167769,22.0,1.0,21.0,19.21484375,3.4421234130859375,1.855296044593945,0.09579667644183773,20.0,21.0,52,19.32075471698113,9.765625E-4
Food-price.csv,160,0.6050826946349335,22.0,1.0,21.0,18.244140625,2.4189109802246094,1.5552848550103642,0.2434017595307918,18.0,20.0,178,5.720670391061453,9.765625E-4
Food-price.csv,161,0.9585889570552147,22.0,1.0,21.0,19.5439453125,3.2949438095092773,1.8151980083476507,0.10654936461388075,20.0,21.0,65,15.515151515151516,9.765625E-4
Food-price.csv,162,0.3383458646616541,23.0,1.0,22.0,19.3359375,3.17816162109375,1.7827399196444078,0.3587487781036168,20.0,21.0,234,4.357446808510638,9.765625E-4
Food-price.csv,163,0.8316008316008316,21.0,1.0,20.0,17.947265625,2.3644065856933594,1.5376627021858076,0.11827956989247312,18.0,20.0,89,11.377777777777778,9.765625E-4
Food-price.csv,164,0.9878419452887538,22.0,1.0,21.0,19.525390625,2.3802146911621094,1.542794442290388,0.20918866080156404,20.0,21.0,144,7.062068965517241,0.001953125
Food-price.csv,165,0.9453349773941636,21.0,1.0,20.0,18.1103515625,3.8169240951538086,1.9536949851892973,0.12903225806451613,18.0,20.0,82,12.337349397590362,9.765625E-4
Food-price.csv,166,0.9837306091562619,21.0,1.0,20.0,19.6474609375,1.837630271911621,1.3555922218394516,0.1681329423264907,20.0,21.0,124,8.192,9.765625E-4
Food-price.csv,167,0.42210283960092093,22.0,1.0,21.0,19.16796875,3.1358489990234375,1.7708328546261607,0.23655913978494625,19.0,21.0,175,5.818181818181818,9.765625E-4
Food-price.csv,168,0.5575467941059339,22.0,1.0,21.0,18.5048828125,2.95700740814209,1.7195951291342069,0.22678396871945258,18.0,21.0,152,6.69281045751634,9.765625E-4
Food-price.csv,169,0.9009009009009009,22.0,1.0,21.0,18.9541015625,4.010588645935059,2.0026454119326913,0.1739980449657869,20.0,21.0,107,9.481481481481481,0.0048828125
Food-price.csv,170,1.0384615384615385,22.0,1.0,21.0,19.287109375,3.3042869567871094,1.8177697755180962,0.17888563049853373,20.0,21.0,137,7.420289855072464,0.001953125
Food-price.csv,171,0.8143322475570033,21.0,1.0,20.0,18.2919921875,1.8961858749389648,1.3770206516022063,0.14271749755620725,18.0,20.0,104,9.752380952380953,9.765625E-4
Food-price.csv,172,0.9125475285171103,22.0,1.0,21.0,19.5380859375,2.867690086364746,1.6934255479248994,0.1798631476050831,20.0,21.0,132,7.6992481203007515,9.765625E-4
Food-price.csv,173,0.6893910379165071,23.0,1.0,22.0,19.1142578125,2.634406089782715,1.6230853612126241,0.23949169110459434,19.0,21.0,155,6.564102564102564,9.765625E-4
Food-price.csv,174,0.6410256410256411,22.0,1.0,21.0,18.4951171875,1.7441167831420898,1.3206501365396097,0.1935483870967742,18.0,20.0,150,6.781456953642384,9.765625E-4
Food-price.csv,175,0.8327024981074943,22.0,1.0,21.0,19.775390625,2.3089256286621094,1.5195149320299914,0.1270772238514174,20.0,21.0,70,14.422535211267606,9.765625E-4
Food-price.csv,176,0.3897116134060795,22.0,1.0,21.0,18.990234375,1.6874046325683594,1.2990013982164759,0.20234604105571846,19.0,21.0,134,7.5851851851851855,9.765625E-4
Food-price.csv,177,0.942684766214178,22.0,1.0,21.0,19.7275390625,2.766585350036621,1.6633055492111548,0.18670576735092864,20.0,21.0,133,7.641791044776119,9.765625E-4
Food-price.csv,178,1.2345679012345678,21.0,1.0,20.0,18.138671875,1.7991294860839844,1.3413163258843845,0.10459433040078202,18.0,20.0,68,14.840579710144928,9.765625E-4
Food-price.csv,179,0.7262996941896025,22.0,1.0,21.0,19.408203125,3.2259483337402344,1.7960925181460543,0.1739980449657869,20.0,21.0,132,7.6992481203007515,9.765625E-4
Food-price.csv,180,0.2938706968933669,22.0,1.0,21.0,17.5322265625,12.284117698669434,3.5048705680337804,0.18670576735092864,19.0,21.0,142,7.160839160839161,9.765625E-4
Food-price.csv,181,0.6881564650488954,25.0,1.0,24.0,20.505859375,11.31051254272461,3.363110545718741,0.1681329423264907,21.0,23.0,130,7.816793893129771,0.001953125
Food-price.csv,182,0.16931933626820184,25.0,1.0,24.0,21.7373046875,3.6585302352905273,1.9127284792386314,0.40078201368523947,22.0,24.0,250,4.079681274900398,0.00390625
Food-price.csv,183,0.4679144385026738,27.0,1.0,26.0,22.064453125,2.5993614196777344,1.6122535221477217,0.36950146627565983,22.0,24.0,244,4.179591836734694,0.001953125
Food-price.csv,184,0.3395585738539898,26.0,1.0,25.0,21.9599609375,2.520857810974121,1.5877209487104846,0.22482893450635386,22.0,24.0,148,6.87248322147651,9.765625E-4
Food-price.csv,185,0.30374620317246037,26.0,1.0,25.0,21.9501953125,1.9262304306030273,1.387887038127753,0.32453567937438904,22.0,23.0,240,4.24896265560166,9.765625E-4
Food-price.csv,186,0.16795431642593214,26.0,1.0,25.0,21.9287109375,2.495894432067871,1.579840002047002,0.3812316715542522,22.0,24.0,272,3.750915750915751,9.765625E-4
Food-price.csv,187,0.16638935108153077,26.0,1.0,25.0,22.267578125,2.1002769470214844,1.4492332272693325,0.3284457478005865,22.0,24.0,236,4.320675105485232,9.765625E-4
Food-price.csv,188,0.23317788141239174,28.0,1.0,27.0,22.296875,1.820068359375,1.3490990917553092,0.2668621700879765,22.0,23.0,201,5.069306930693069,9.765625E-4
Food-price.csv,189,0.0,28.0,1.0,27.0,22.4912109375,2.455000877380371,1.5668442415825419,0.2883675464320626,22.0,24.0,196,5.197969543147208,9.765625E-4
Food-price.csv,190,0.5631003643590593,28.0,1.0,27.0,22.2890625,2.37152099609375,1.5399743491674627,0.3411534701857282,22.0,24.0,248,4.112449799196787,9.765625E-4
Food-price.csv,191,0.29811195760185494,28.0,1.0,27.0,22.1328125,2.63861083984375,1.6243801401900202,0.426197458455523,22.0,23.0,300,3.4019933554817277,0.001953125
Food-price.csv,192,0.36411784177424694,26.0,1.0,25.0,22.21875,2.3076171875,1.5190843253420792,0.41544477028348,22.0,24.0,300,3.4019933554817277,9.765625E-4
Food-price.csv,193,0.26586905948820205,26.0,1.0,25.0,22.1826171875,2.29965877532959,1.5164625861951193,0.4310850439882698,22.0,24.0,300,3.4019933554817277,9.765625E-4
Food-price.csv,194,0.37697052775873885,24.0,1.0,23.0,21.7353515625,1.9680471420288086,1.402871035423003,0.24144672531769307,22.0,23.0,168,6.059171597633136,9.765625E-4
Food-price.csv,195,0.20270270270270271,26.0,1.0,25.0,21.931640625,3.3312644958496094,1.8251751959331493,0.28347996089931576,22.0,24.0,179,5.688888888888889,0.0029296875
Food-price.csv,196,0.5299768135144087,26.0,1.0,25.0,22.5009765625,1.5976552963256836,1.2639838987604564,0.23655913978494625,23.0,24.0,168,6.059171597633136,9.765625E-4
Food-price.csv,197,0.33003300330033003,27.0,1.0,26.0,22.5732421875,2.283698081970215,1.51119094821608,0.2590420332355816,23.0,24.0,197,5.171717171717172,9.765625E-4
Food-price.csv,198,0.37581141100102494,25.0,1.0,24.0,21.677734375,2.4039573669433594,1.5504700470964794,0.3040078201368524,22.0,23.0,231,4.413793103448276,9.765625E-4
Food-price.csv,199,0.0,27.0,1.0,26.0,21.8974609375,3.328352928161621,1.824377408367474,0.3147605083088954,22.0,24.0,207,4.923076923076923,9.765625E-4
Food-price.csv,200,0.6312292358803987,25.0,1.0,24.0,22.2626953125,2.0745458602905273,1.440328386268398,0.31867057673509286,22.0,24.0,247,4.129032258064516,9.765625E-4
Food-price.csv,201,0.1342281879194631,26.0,1.0,25.0,22.009765625,2.2127952575683594,1.4875467244992204,0.34408602150537637,22.0,23.0,239,4.266666666666667,9.765625E-4
Food-price.csv,202,0.1669449081803005,26.0,1.0,25.0,22.1162109375,2.551924705505371,1.5974744772625855,0.37145650048875856,22.0,24.0,253,4.031496062992126,9.765625E-4
Food-price.csv,203,0.5674232309746329,26.0,1.0,25.0,22.0908203125,2.5142126083374023,1.5856268818159593,0.3519061583577713,22.0,24.0,265,3.8496240601503757,9.765625E-4
Food-price.csv,204,0.3691275167785235,26.0,1.0,25.0,22.1455078125,1.8079290390014648,1.3445925178289015,0.31573802541544477,22.0,24.0,236,4.320675105485232,9.765625E-4
Food-price.csv,205,0.5434782608695652,26.0,1.0,25.0,22.0625,1.7421875,1.3199195051214296,0.17790811339198437,22.0,23.0,132,7.6992481203007515,9.765625E-4
Food-price.csv,206,0.4952129415648729,28.0,1.0,27.0,22.5615234375,1.9200429916381836,1.3856561592394354,0.2130987292277615,22.0,24.0,147,6.918918918918919,9.765625E-4
Food-price.csv,207,0.30070163715335785,27.0,1.0,26.0,22.2099609375,3.919783592224121,1.9798443353516764,0.28934506353861195,22.0,24.0,179,5.688888888888889,0.0029296875
Food-price.csv,208,0.5668556185395132,27.0,1.0,26.0,22.19921875,2.7435150146484375,1.6563559444299518,0.3128054740957967,22.0,24.0,223,4.571428571428571,9.765625E-4
Food-price.csv,209,0.10020040080160321,26.0,1.0,25.0,22.2314453125,2.2853002548217773,1.511720957988536,0.29521016617790813,22.0,23.0,208,4.899521531100478,9.765625E-4
Food-price.csv,210,0.16578249336870027,26.0,1.0,25.0,22.232421875,2.2213706970214844,1.4904263473991206,0.4496578690127077,22.0,24.0,330,3.093655589123867,9.765625E-4
Food-price.csv,211,0.19769357495881384,27.0,1.0,26.0,22.4404296875,3.0257482528686523,1.7394678073677168,0.3734115347018573,23.0,24.0,272,3.750915750915751,9.765625E-4
Food-price.csv,212,0.36764705882352944,27.0,1.0,26.0,22.251953125,2.1240196228027344,1.457401668313418,0.25024437927663734,22.0,24.0,182,5.595628415300546,9.765625E-4
Food-price.csv,213,0.5,28.0,1.0,27.0,22.2724609375,2.155257225036621,1.4680794341712649,0.28347996089931576,22.0,24.0,204,4.995121951219512,9.765625E-4
Food-price.csv,214,0.16638935108153077,27.0,1.0,26.0,22.1552734375,3.4124135971069336,1.8472719337192707,0.41935483870967744,22.0,24.0,278,3.6702508960573477,0.001953125
Food-price.csv,215,0.436241610738255,28.0,1.0,27.0,22.0224609375,2.332503318786621,1.527253521451701,0.3509286412512219,22.0,23.0,249,4.096,9.765625E-4
Food-price.csv,216,0.13311148086522462,27.0,1.0,26.0,22.306640625,3.1618309020996094,1.778153790339747,0.2932551319648094,22.0,24.0,210,4.8530805687203795,9.765625E-4
Food-price.csv,217,0.3963011889035667,28.0,1.0,27.0,22.2958984375,2.7649831771850586,1.6628238563314692,0.33724340175953077,22.0,24.0,249,4.096,9.765625E-4
Food-price.csv,218,0.4603748766853009,27.0,1.0,26.0,22.533203125,2.2645225524902344,1.5048330646587462,0.32649071358748777,23.0,24.0,228,4.471615720524017,9.765625E-4
Food-price.csv,219,0.17337031900138697,26.0,1.0,25.0,21.3994140625,5.073866844177246,2.252524549073161,0.2913000977517107,22.0,23.0,211,4.830188679245283,9.765625E-4
Food-price.csv,220,1.368570080226522,20.0,1.0,19.0,15.6689453125,20.690207481384277,4.548648973198996,0.09286412512218964,17.0,18.0,52,19.32075471698113,0.0751953125
Food-price.csv,221,2.0588235294117645,23.0,1.0,22.0,17.70703125,8.025497436523438,2.8329308915897395,0.10263929618768329,17.0,23.0,70,14.422535211267606,9.765625E-4
Food-price.csv,222,0.9036144578313253,25.0,1.0,24.0,17.0068359375,47.963820457458496,6.925591704501392,0.12903225806451613,20.0,22.0,48,20.897959183673468,0.142578125
Food-price.csv,223,1.1555555555555554,20.0,1.0,19.0,16.7392578125,5.698615074157715,2.387177218841893,0.10068426197458455,17.0,19.0,66,15.283582089552239,0.001953125
Food-price.csv,224,0.7572172266919073,23.0,1.0,22.0,15.611328125,18.038387298583984,4.247162264216424,0.08993157380254155,16.0,19.0,53,18.962962962962962,0.015625
Food-price.csv,225,1.2085769980506822,23.0,1.0,22.0,19.0732421875,4.522955894470215,2.126724216834476,0.15053763440860216,19.0,21.0,110,9.225225225225225,9.765625E-4
Food-price.csv,226,1.1444356748224151,25.0,1.0,24.0,18.9599609375,18.20054531097412,4.266209712493529,0.07917888563049853,21.0,23.0,33,30.11764705882353,9.765625E-4
Food-price.csv,227,1.2755102040816326,23.0,1.0,22.0,17.400390625,14.50374984741211,3.808378900189963,0.13098729227761485,17.0,23.0,82,12.337349397590362,0.0087890625
Food-price.csv,228,0.9022556390977443,22.0,1.0,21.0,19.8935546875,8.599020957946777,2.932408729687384,0.11339198435972629,21.0,22.0,77,13.128205128205128,9.765625E-4
Food-price.csv,229,1.4794267221451687,25.0,1.0,24.0,16.0224609375,14.369612693786621,3.7907271985447095,0.07624633431085044,16.0,21.0,30,33.03225806451613,9.765625E-4
Food-price.csv,230,0.7380073800738007,23.0,1.0,22.0,18.0546875,8.64935302734375,2.940978243262563,0.1573802541544477,17.0,23.0,119,8.533333333333333,0.001953125
Food-price.csv,231,1.6282225237449117,22.0,1.0,21.0,16.4755859375,47.591200828552246,6.898637606698315,0.07526881720430108,17.0,22.0,39,25.6,0.1435546875
Food-price.csv,232,0.6928406466512702,25.0,1.0,24.0,16.0908203125,24.022025108337402,4.901226898271228,0.07624633431085044,18.0,19.0,40,24.975609756097562,0.0869140625
Food-price.csv,233,0.7716749886518384,23.0,1.0,22.0,16.392578125,20.216976165771484,4.496329187878873,0.08113391984359726,16.0,23.0,39,25.6,0.052734375
Food-price.csv,234,0.7404360345536816,22.0,1.0,21.0,18.0,7.70703125,2.7761540393141013,0.15249266862170088,17.0,21.0,107,9.481481481481481,9.765625E-4
Food-price.csv,235,1.7070979335130279,22.0,1.0,21.0,16.5166015625,32.92745876312256,5.738245268644636,0.06647116324535679,17.0,22.0,29,34.13333333333333,0.056640625
Food-price.csv,236,1.2814645308924486,19.0,1.0,18.0,16.271484375,8.97512435913086,2.995851191085909,0.08602150537634409,17.0,18.0,73,13.837837837837839,0.0322265625
Food-price.csv,237,0.6436955698599015,29.0,1.0,28.0,19.55859375,23.082504272460938,4.8044254882827495,0.12903225806451613,21.0,22.0,61,16.516129032258064,0.05078125
Food-price.csv,238,0.4618226600985222,29.0,1.0,28.0,24.3388671875,19.49747371673584,4.415594378646643,0.21700879765395895,27.0,29.0,156,6.522292993630574,9.765625E-4
Food-price.csv,239,0.9171410499683744,29.0,1.0,28.0,23.650390625,14.10824203491211,3.7560939864321963,0.19257086999022482,22.0,28.0,132,7.6992481203007515,9.765625E-4
Food-price.csv,240,0.5005362888809438,23.0,1.0,22.0,20.775390625,2.0843162536621094,1.4437161264120137,0.25806451612903225,21.0,22.0,186,5.475935828877005,0.001953125
Food-price.csv,241,0.6814921090387375,23.0,1.0,22.0,20.7607421875,1.9984197616577148,1.413654753345991,0.22678396871945258,21.0,22.0,187,5.446808510638298,9.765625E-4
Food-price.csv,242,0.6533575317604355,23.0,1.0,22.0,20.546875,1.599365234375,1.2646601260318917,0.20821114369501467,21.0,22.0,177,5.752808988764045,9.765625E-4
Food-price.csv,243,0.7145287512759442,29.0,1.0,28.0,22.0283203125,8.043143272399902,2.8360435949399476,0.18475073313782991,21.0,28.0,145,7.013698630136986,9.765625E-4
Food-price.csv,244,0.773369199731002,29.0,1.0,28.0,22.23046875,12.392196655273438,3.5202551974641607,0.16617790811339198,21.0,28.0,119,8.533333333333333,9.765625E-4
Food-price.csv,245,0.8631713554987213,29.0,1.0,28.0,23.515625,13.122802734375,3.6225409223879033,0.13587487781036167,22.0,29.0,79,12.8,9.765625E-4
Food-price.csv,246,0.948642459928034,29.0,1.0,28.0,22.9453125,12.25482177734375,3.5006887575652526,0.16324535679374388,21.0,28.0,113,8.982456140350877,9.765625E-4
Food-price.csv,247,1.238938053097345,23.0,1.0,22.0,21.1923828125,1.0518560409545898,1.025600331978588,0.14173998044965788,21.0,22.0,106,9.570093457943925,9.765625E-4
Food-price.csv,248,0.5956320317670417,29.0,1.0,28.0,22.611328125,12.350887298583984,3.514382918605197,0.17302052785923755,21.0,29.0,120,8.462809917355372,9.765625E-4
Food-price.csv,249,0.6722689075630253,28.0,1.0,27.0,22.2509765625,11.582518577575684,3.403309944388798,0.18866080156402737,21.0,28.0,129,7.876923076923077,9.765625E-4
Food-price.csv,250,0.7158196134574087,23.0,1.0,22.0,20.8271484375,1.4730520248413086,1.2136935465105303,0.19648093841642228,21.0,22.0,152,6.69281045751634,9.765625E-4
Food-price.csv,251,1.0010725777618876,23.0,1.0,22.0,21.06640625,0.8178558349609375,0.9043538217760444,0.10752688172043011,21.0,22.0,70,14.422535211267606,9.765625E-4
Food-price.csv,252,0.6254598969830758,22.0,1.0,21.0,20.150390625,1.8836326599121094,1.3724549755500577,0.2668621700879765,20.0,22.0,228,4.471615720524017,9.765625E-4
Food-price.csv,253,0.536097212294496,23.0,1.0,22.0,20.791015625,1.6653099060058594,1.2904688706070593,0.24926686217008798,21.0,22.0,204,4.995121951219512,9.765625E-4
Food-price.csv,254,0.7623007623007623,29.0,1.0,28.0,21.517578125,6.167659759521484,2.483477352327072,0.23949169110459434,21.0,23.0,194,5.251282051282051,9.765625E-4
Food-price.csv,255,0.9324009324009324,29.0,1.0,28.0,22.509765625,12.10342025756836,3.4789970189076564,0.18475073313782991,21.0,28.0,133,7.641791044776119,9.765625E-4
Food-price.csv,256,0.684931506849315,28.0,1.0,27.0,21.6708984375,8.337981224060059,2.8875562720161936,0.27956989247311825,21.0,28.0,211,4.830188679245283,9.765625E-4
Food-price.csv,257,0.7765619484645252,23.0,1.0,22.0,21.09765625,1.5783538818359375,1.2563255477128281,0.26588465298142716,21.0,22.0,213,4.785046728971962,9.765625E-4
Food-price.csv,258,0.5364806866952789,23.0,1.0,22.0,20.82421875,1.5628509521484375,1.2501403729775458,0.2287390029325513,21.0,22.0,186,5.475935828877005,9.765625E-4
Food-price.csv,259,0.5400254129606099,29.0,1.0,28.0,23.5732421875,16.738776206970215,4.091304951597988,0.2130987292277615,22.0,29.0,162,6.282208588957055,9.765625E-4
Food-price.csv,260,0.8237822349570201,23.0,1.0,22.0,20.859375,1.646240234375,1.283058936438619,0.20039100684261973,21.0,22.0,166,6.131736526946108,9.765625E-4
Food-price.csv,261,0.4352557127312296,23.0,1.0,22.0,20.4208984375,3.4527273178100586,1.8581515863379012,0.2854349951124145,20.0,22.0,176,5.785310734463277,0.00390625
Food-price.csv,262,0.6598240469208211,24.0,1.0,23.0,20.2314453125,2.0704565048217773,1.4389080946404387,0.2697947214076246,20.0,22.0,194,5.251282051282051,0.001953125
Food-price.csv,263,0.7537688442211056,23.0,1.0,22.0,20.7607421875,1.3226385116577148,1.150060220883113,0.21114369501466276,21.0,22.0,175,5.818181818181818,9.765625E-4
Food-price.csv,264,0.43431053203040176,23.0,1.0,22.0,20.5263671875,1.9661016464233398,1.4021774660945525,0.24535679374389052,21.0,22.0,210,4.8530805687203795,9.765625E-4
Food-price.csv,265,0.8840530431825909,29.0,1.0,28.0,22.0029296875,12.041983604431152,3.4701561354543045,0.19745845552297164,21.0,29.0,144,7.062068965517241,9.765625E-4
Food-price.csv,266,0.6112054329371817,29.0,1.0,28.0,22.0810546875,8.824484825134277,2.9706034446109224,0.1436950146627566,21.0,28.0,101,10.03921568627451,9.765625E-4
Food-price.csv,267,0.8113590263691683,28.0,1.0,27.0,22.1826171875,8.43051815032959,2.903535457047079,0.1544477028347996,21.0,28.0,108,9.394495412844037,9.765625E-4
Food-price.csv,268,0.9447165850244926,24.0,1.0,23.0,21.3173828125,1.4900884628295898,1.2206917968224371,0.18572825024437928,21.0,22.0,152,6.69281045751634,9.765625E-4
Food-price.csv,269,0.8617594254937163,23.0,1.0,22.0,20.8330078125,1.1469182968139648,1.0709427140673609,0.17008797653958943,21.0,22.0,139,7.314285714285714,9.765625E-4
